nearest_distance_aa	second_nearest_distance_aa	observed_count	observed_total_sites	null_count_across_permutations	null_total_sites_across_permutations	expected_count_per_permutation	odds_ratio	log2_odds_ratio	fisher_p_value	q_value
63	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	35	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	36	3.0	12826	281.0	3206500	1.124	2.669429625314611	1.4165315154575957	0.10563619716659084	1.0
2	36	5.0	12826	426.0	3206500	1.704	2.9350266380018404	1.5533735971475109	0.030410539575224736	1.0
3	36	2.0	12826	325.0	3206500	1.3	1.5385455156197514	0.6215671243263715	0.374383812466733	1.0
4	36	3.0	12826	270.0	3206500	1.08	2.7781936970894314	1.474147188264078	0.09673768384937612	1.0
5	36	4.0	12826	331.0	3206500	1.324	3.021778561300182	1.5953979423626776	0.04627688514812072	1.0
6	36	4.0	12826	335.0	3206500	1.34	2.985693898313766	1.5780662639247045	0.04795198787225727	1.0
7	36	3.0	12826	387.0	3206500	1.548	1.938203941923639	0.9547203821677406	0.20453535908240028	1.0
8	36	0.0	12826	474.0	3206500	1.896	0.0		0.2736537155495792	1.0
9	36	4.0	12826	305.0	3206500	1.22	3.2793993929491063	1.7134316160152772	0.03619928306686424	1.0
10	36	1.0	12826	405.0	3206500	1.62	0.6172541092099246	-0.6960635591174469	1.0	1.0
11	36	0.0	12826	328.0	3206500	1.312	0.0		0.6457650684985698	1.0
12	36	4.0	12826	384.0	3206500	1.536	2.6046671086154007	1.381098999590752	0.07113130427399957	1.0
13	36	0.0	12826	414.0	3206500	1.656	0.0		0.42080642614118313	1.0
14	36	2.0	12826	344.0	3206500	1.376	1.4535590970418837	0.5395897280108235	0.40098659756302707	1.0
15	36	0.0	12826	323.0	3206500	1.292	0.0		0.6441320901736223	1.0
16	36	1.0	12826	376.0	3206500	1.504	0.6648674878686077	-0.588861263513657	1.0	1.0
17	36	0.0	12826	343.0	3206500	1.372	0.0		0.6510965293915201	1.0
18	36	0.0	12826	317.0	3206500	1.268	0.0		0.6422760098608538	1.0
19	36	0.0	12826	299.0	3206500	1.196	0.0		0.6374504488680498	1.0
20	36	1.0	12826	406.0	3206500	1.624	0.6157335868406649	-0.6996218285158253	1.0	1.0
21	36	0.0	12826	322.0	3206500	1.288	0.0		0.6438147521220988	1.0
22	36	0.0	12826	369.0	3206500	1.476	0.0		0.41262429893292984	1.0
23	36	1.0	12826	344.0	3206500	1.376	0.7267228795502969	-0.4605227672164072	1.0	1.0
24	36	0.0	12826	374.0	3206500	1.496	0.0		0.41306881549755703	1.0
25	36	0.0	12826	340.0	3206500	1.36	0.0		0.6499812007134058	1.0
26	36	1.0	12826	326.0	3206500	1.304	0.7668529879572824	-0.3829780671900813	1.0	1.0
27	36	1.0	12826	287.0	3206500	1.148	0.8710700871419742	-0.19913929075419023	1.0	1.0
28	36	1.0	12826	380.0	3206500	1.52	0.6578680619677849	-0.6041298200922867	1.0	1.0
29	36	1.0	12826	376.0	3206500	1.504	0.6648674878686077	-0.588861263513657	1.0	1.0
30	36	1.0	12826	280.0	3206500	1.12	0.8928487886382623	-0.16351223124699993	1.0	1.0
31	36	2.0	12826	367.0	3206500	1.468	1.3624543388503505	0.4462078803717555	0.6616551765131896	1.0
32	36	1.0	12826	342.0	3206500	1.368	0.7309731769319334	-0.45210962744737215	1.0	1.0
33	36	2.0	12826	334.0	3206500	1.336	1.4970834998748603	0.5821546899974306	0.38704901108971945	1.0
34	36	1.0	12826	363.0	3206500	1.452	0.6886809616634179	-0.5380923000899923	1.0	1.0
35	36	3.0	12826	271.0	3206500	1.084	2.7679411965296445	1.4688132939947947	0.0975335370349472	1.0
36	36	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
37	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	36	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	37	0.0	12826	292.0	3206500	1.168	0.0		0.635904601100402	1.0
2	37	0.0	12826	405.0	3206500	1.62	0.0		0.4184600055427623	1.0
3	37	1.0	12826	429.0	3206500	1.716	0.582718048682961	-0.7791300985282892	1.0	1.0
4	37	3.0	12826	284.0	3206500	1.136	2.6412289536956592	1.4012093662700598	0.10811694223977479	1.0
5	37	2.0	12826	475.0	3206500	1.9	1.0526397872410282	0.0740118313612435	0.7158153804105631	1.0
6	37	3.0	12826	400.0	3206500	1.6	1.8752047102862044	0.9070480987518585	0.21787311298235554	1.0
7	37	1.0	12826	329.0	3206500	1.316	0.7598596965226304	-0.39619503661697175	1.0	1.0
8	37	0.0	12826	321.0	3206500	1.284	0.0		0.6435005702023884	1.0
9	37	1.0	12826	414.0	3206500	1.656	0.6038338465595012	-0.7277764687165427	1.0	1.0
10	37	0.0	12826	296.0	3206500	1.184	0.0		0.6367638136476822	1.0
11	37	1.0	12826	302.0	3206500	1.208	0.8278011437718653	-0.2726438529477429	1.0	1.0
12	37	3.0	12826	408.0	3206500	1.632	1.838431403131322	0.8784753466752567	0.22616797288497387	1.0
13	37	1.0	12826	322.0	3206500	1.288	0.7763800806363735	-0.36516499117861695	1.0	1.0
14	37	0.0	12826	275.0	3206500	1.1	0.0		0.6330233394955117	1.0
15	37	0.0	12826	341.0	3206500	1.364	0.0		0.6503503709856804	1.0
16	37	1.0	12826	333.0	3206500	1.332	0.7507313161114331	-0.4136314298519258	1.0	1.0
17	37	1.0	12826	333.0	3206500	1.332	0.7507313161114331	-0.4136314298519258	1.0	1.0
18	37	0.0	12826	255.0	3206500	1.02	0.0		0.6314297027477982	1.0
19	37	0.0	12826	304.0	3206500	1.216	0.0		0.638672456749728	1.0
20	37	2.0	12826	269.0	3206500	1.076	1.8588699858768527	0.8944258680034163	0.29358351799226023	1.0
21	37	1.0	12826	343.0	3206500	1.372	0.7288418324723374	-0.4563223287106338	1.0	1.0
22	37	0.0	12826	343.0	3206500	1.372	0.0		0.6510965293915201	1.0
23	37	3.0	12826	261.0	3206500	1.044	2.8740015471481293	1.523060838434892	0.08969668334197539	1.0
24	37	0.0	12826	345.0	3206500	1.38	0.0		0.6518529341538574	1.0
25	37	4.0	12826	355.0	3206500	1.42	2.817468215940472	1.4943993353438303	0.05682303896781073	1.0
26	37	0.0	12826	309.0	3206500	1.236	0.0		0.6399877725286307	1.0
27	37	0.0	12826	404.0	3206500	1.616	0.0		0.4182197524435216	1.0
28	37	1.0	12826	324.0	3206500	1.296	0.7715871296897937	-0.374099015895846	1.0	1.0
29	37	0.0	12826	351.0	3206500	1.404	0.0		0.6541815408397089	1.0
30	37	0.0	12826	310.0	3206500	1.24	0.0		0.6402616634317861	1.0
31	37	1.0	12826	321.0	3206500	1.284	0.7787989530767035	-0.360677150212903	1.0	1.0
32	37	0.0	12826	391.0	3206500	1.564	0.0		0.4154859252747314	1.0
33	37	1.0	12826	273.0	3206500	1.092	0.9157443466215396	-0.12698320545229372	1.0	1.0
34	37	1.0	12826	362.0	3206500	1.448	0.6905836106533983	-0.5341119991982928	1.0	1.0
35	37	0.0	12826	337.0	3206500	1.348	0.0		0.6488896484653042	1.0
36	37	0.0	12826	257.0	3206500	1.028	0.0		0.6314929122129496	1.0
37	37	0.0	12826	75.0	3206500	0.3	0.0		1.0	1.0
38	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	37	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	38	3.0	12826	296.0	3206500	1.184	2.5341426195750456	1.3414977205180414	0.11826084500722372	1.0
2	38	4.0	12826	310.0	3206500	1.24	3.2265008226787626	1.689970393334112	0.038028055606814756	1.0
3	38	3.0	12826	353.0	3206500	1.412	2.1249090084455626	1.0874010643680068	0.17065702257050938	1.0
4	38	2.0	12826	263.0	3206500	1.052	1.9012812241306105	0.926971941061404	0.28479119967726146	1.0
5	38	1.0	12826	277.0	3206500	1.108	0.9025194755842675	-0.14797003044912602	1.0	1.0
6	38	0.0	12826	376.0	3206500	1.504	0.0		0.41328145504039415	1.0
7	38	2.0	12826	370.0	3206500	1.48	1.3514061472576757	0.4344613227586669	0.6629651742348639	1.0
8	38	1.0	12826	269.0	3206500	1.076	0.9293625223736748	-0.1056866272238145	1.0	1.0
9	38	1.0	12826	303.0	3206500	1.212	0.8250688694600454	-0.2774135470663485	1.0	1.0
10	38	1.0	12826	315.0	3206500	1.26	0.7936347040440608	-0.3334529816404255	1.0	1.0
11	38	1.0	12826	284.0	3206500	1.136	0.8802723553798424	-0.18397813367814153	1.0	1.0
12	38	0.0	12826	262.0	3206500	1.048	0.0		0.6317477341394724	1.0
13	38	0.0	12826	319.0	3206500	1.276	0.0		0.642881795280634	1.0
14	38	0.0	12826	294.0	3206500	1.176	0.0		0.6363260453085308	1.0
15	38	3.0	12826	433.0	3206500	1.732	1.7322728951784279	0.7926662242376591	0.25244339844409924	1.0
16	38	1.0	12826	236.0	3206500	0.944	1.0593266593980242	0.08314753477361056	0.6117647426092929	1.0
17	38	2.0	12826	246.0	3206500	0.984	2.032681354573995	1.0233840744024174	0.2598347521068126	1.0
18	38	0.0	12826	392.0	3206500	1.568	0.0		0.415669893568117	1.0
19	38	0.0	12826	249.0	3206500	0.996	0.0		1.0	1.0
20	38	0.0	12826	341.0	3206500	1.364	0.0		0.6503503709856804	1.0
21	38	0.0	12826	290.0	3206500	1.16	0.0		0.635499770870825	1.0
22	38	1.0	12826	287.0	3206500	1.148	0.8710700871419742	-0.19913929075419023	1.0	1.0
23	38	2.0	12826	398.0	3206500	1.592	1.2563213760630978	0.3292055632305182	0.675924769112762	1.0
24	38	0.0	12826	342.0	3206500	1.368	0.0		0.6507221560028698	1.0
25	38	0.0	12826	318.0	3206500	1.272	0.0		0.6425772636479805	1.0
26	38	0.0	12826	294.0	3206500	1.176	0.0		0.6363260453085308	1.0
27	38	1.0	12826	283.0	3206500	1.132	0.8833831339243279	-0.17888880703727478	1.0	1.0
28	38	1.0	12826	385.0	3206500	1.54	0.6493233082706767	-0.622991097253409	1.0	1.0
29	38	3.0	12826	309.0	3206500	1.236	2.4275183624085663	1.2794822086230806	0.12962931441641262	1.0
30	38	0.0	12826	251.0	3206500	1.004	0.0		0.6313716530617537	1.0
31	38	3.0	12826	288.0	3206500	1.152	2.6045419688580416	1.3810296844587582	0.11145944911684696	1.0
32	38	1.0	12826	292.0	3206500	1.168	0.8561531683089001	-0.22405917280306503	1.0	1.0
33	38	1.0	12826	282.0	3206500	1.128	0.8865159747279941	-0.17378146663625932	1.0	1.0
34	38	1.0	12826	260.0	3206500	1.04	0.9615354625880942	-0.05658802800704021	1.0	1.0
35	38	1.0	12826	253.0	3206500	1.012	0.9881413679125349	-0.017210639922951396	1.0	1.0
36	38	0.0	12826	291.0	3206500	1.164	0.0		0.6357000911430859	1.0
37	38	0.0	12826	245.0	3206500	0.98	0.0		1.0	1.0
38	38	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
39	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	38	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	39	4.0	12826	294.0	3206500	1.176	3.4021096818075227	1.766429653302599	0.032358769136731996	1.0
2	39	2.0	12826	689.0	3206500	2.756	0.7256466241182399	-0.4626609402568771	1.0	1.0
3	39	2.0	12826	318.0	3206500	1.272	1.5724163027656477	0.6529832267716336	0.36445916178024956	1.0
4	39	3.0	12826	746.0	3206500	2.984	1.0053631847432323	0.007716765261067488	0.7746072335821549	1.0
5	39	0.0	12826	312.0	3206500	1.248	0.0		0.6408200113722482	1.0
6	39	1.0	12826	458.0	3206500	1.832	0.5458161171974089	-0.8735130988508517	1.0	1.0
7	39	1.0	12826	431.0	3206500	1.724	0.5800136587925084	-0.7858412200950979	1.0	1.0
8	39	3.0	12826	293.0	3206500	1.172	2.560091867774921	1.3561955816335756	0.11569242773193254	1.0
9	39	2.0	12826	364.0	3206500	1.456	1.3736846434912562	0.45805084295499815	0.6603625417257416	1.0
10	39	0.0	12826	447.0	3206500	1.788	0.0		0.43201339754857726	1.0
11	39	1.0	12826	295.0	3206500	1.18	0.847445732976509	-0.2388071080806627	1.0	1.0
12	39	0.0	12826	299.0	3206500	1.196	0.0		0.6374504488680498	1.0
13	39	0.0	12826	347.0	3206500	1.388	0.0		0.6526193760145609	1.0
14	39	3.0	12826	407.0	3206500	1.628	1.8429490084329045	0.8820161543659752	0.22512776459171016	1.0
15	39	1.0	12826	332.0	3206500	1.328	0.752992789872942	-0.40929204415264453	1.0	1.0
16	39	0.0	12826	276.0	3206500	1.104	0.0		0.6331562648068227	1.0
17	39	1.0	12826	379.0	3206500	1.516	0.6596040673363267	-0.6003277999508903	1.0	1.0
18	39	0.0	12826	312.0	3206500	1.248	0.0		0.6408200113722482	1.0
19	39	0.0	12826	250.0	3206500	1.0	0.0		0.6313716537747318	1.0
20	39	0.0	12826	374.0	3206500	1.496	0.0		0.41306881549755703	1.0
21	39	2.0	12826	300.0	3206500	1.2	1.666770638386359	0.7370555910497318	0.33867402779985073	1.0
22	39	0.0	12826	338.0	3206500	1.352	0.0		0.6492508122570286	1.0
23	39	0.0	12826	297.0	3206500	1.188	0.0		0.636988729652636	1.0
24	39	1.0	12826	305.0	3206500	1.22	0.8196580704949988	-0.2869058959855344	1.0	1.0
25	39	1.0	12826	295.0	3206500	1.18	0.847445732976509	-0.2388071080806627	1.0	1.0
26	39	1.0	12826	374.0	3206500	1.496	0.6684233459465657	-0.581165971761839	1.0	1.0
27	39	0.0	12826	355.0	3206500	1.42	0.0		0.41206679685913106	1.0
28	39	1.0	12826	390.0	3206500	1.56	0.6409976508222123	-0.6416090253340713	1.0	1.0
29	39	0.0	12826	438.0	3206500	1.752	0.0		0.42857824076900175	1.0
30	39	2.0	12826	282.0	3206500	1.128	1.773170208341629	0.8263310285909714	0.31257470101264917	1.0
31	39	2.0	12826	308.0	3206500	1.232	1.623473843685946	0.6990841410831589	0.3501780592817453	1.0
32	39	3.0	12826	332.0	3206500	1.328	2.2593307018920257	1.1758954557955568	0.1506224452796619	1.0
33	39	1.0	12826	370.0	3206500	1.48	0.6756503872293346	-0.5656511724685639	1.0	1.0
34	39	1.0	12826	292.0	3206500	1.168	0.8561531683089001	-0.22405917280306503	1.0	1.0
35	39	0.0	12826	373.0	3206500	1.492	0.0		0.4129699064881154	1.0
