entrez_id	gene_symbol	is_methylarginine_protein	contributing_term_count	contributing_term_ids	contributing_term_names
2521	FUS	True	22	C0002736;C0085084;C0338451;C0393554;C0543859;C0751072;C1842675;C1843792;C1859807;C1862939;C1862941;C1865412;C2750729;C2931786;C3468114;C3811918;C3888102;C4011788;C4024896;C4025723;C4082299;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Abnormal lower motor neuron morphology;Amyotrophic Lateral Sclerosis 6, Autosomal Recessive;Amyotrophic lateral sclerosis, type 6;Juvenile amyotrophic lateral sclerosis;GRN-related frontotemporal dementia;Frontotemporal Dementia With Motor Neuron Disease;Behavioral variant of frontotemporal dementia;Motor neuron atrophy;Abnormal upper motor neuron morphology;Bulbar palsy;Amyotrophic Lateral Sclerosis, Familial
2395	FXN	False	1	C0002736	Amyotrophic Lateral Sclerosis
2535	FZD2	False	1	C0002736	Amyotrophic Lateral Sclerosis
10146	G3BP1	True	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
2551	GABPA	True	4	C0002736;C0751072;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
2554	GABRA1	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2561	GABRB2	False	1	C0338451	Frontotemporal dementia
339896	GADL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
9514	GAL3ST1	False	3	C0002736;C0030442;C0270764	Amyotrophic Lateral Sclerosis;Progressive bulbar palsy;Motor Neuron Disease, Lower
2596	GAP43	False	3	C0002736;C0085084;C0338451	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia
2597	GAPDH	True	2	C0002736;C4522181	Amyotrophic Lateral Sclerosis;Brachial Amyotrophic Diplegia
2617	GARS1	True	3	C0002736;C3468114;C4024896	Amyotrophic Lateral Sclerosis;Juvenile amyotrophic lateral sclerosis;Motor neuron atrophy
2618	GART	True	1	C4551993	Amyotrophic Lateral Sclerosis, Familial
2629	GBA1	False	2	C0002736;C4011788	Amyotrophic Lateral Sclerosis;Behavioral variant of frontotemporal dementia
2632	GBE1	False	1	C4025723	Abnormal upper motor neuron morphology
2637	GBX2	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2638	GC	False	1	C0002736	Amyotrophic Lateral Sclerosis
2641	GCG	False	3	C0002736;C0751072;C4522181	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;Brachial Amyotrophic Diplegia
2644	GCHFR	False	1	C0085084	Motor Neuron Disease
2730	GCLM	False	1	C0002736	Amyotrophic Lateral Sclerosis
9615	GDA	False	1	C0002736	Amyotrophic Lateral Sclerosis
10220	GDF11	False	1	C0002736	Amyotrophic Lateral Sclerosis
9518	GDF15	False	1	C0002736	Amyotrophic Lateral Sclerosis
2664	GDI1	True	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2668	GDNF	False	4	C0002736;C0085084;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
81544	GDPD5	False	1	C4551993	Amyotrophic Lateral Sclerosis, Familial
2669	GEM	False	1	C0002736	Amyotrophic Lateral Sclerosis
8487	GEMIN2	True	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
50628	GEMIN4	False	4	C0002736;C0338451;C1833662;C4551951	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Inclusion Body Myopathy with Early-Onset Paget Disease with or without Frontotemporal Dementia 1
79833	GEMIN6	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
2670	GFAP	True	9	C0002736;C0085084;C0338451;C0393554;C0543859;C0751072;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2674	GFRA1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
2675	GFRA2	False	2	C0338451;C0751072	Frontotemporal dementia;Frontotemporal Lobar Degeneration
79893	GGNBP2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2678	GGT1	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
728441	GGT2P	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
728226	GGTLC3	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
2688	GH1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
2690	GHR	False	1	C0002736	Amyotrophic Lateral Sclerosis
2697	GJA1	True	1	C0002736	Amyotrophic Lateral Sclerosis
2705	GJB1	False	2	C0002736;C3661519	Amyotrophic Lateral Sclerosis;Hereditary Motor Neuronopathy
57369	GJD2	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
26035	GLCE	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
2731	GLDC	False	1	C0338451	Frontotemporal dementia
2733	GLE1	True	4	C0002736;C0085084;C0751072;C2673351	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal Lobar Degeneration;Paucity of anterior horn motor neurons
2745	GLRX	False	1	C0085084	Motor Neuron Disease
2744	GLS	True	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
55830	GLT8D1	False	2	C0002736;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Familial
2752	GLUL	False	1	C0002736	Amyotrophic Lateral Sclerosis
10249	GLYAT	False	1	C0002736	Amyotrophic Lateral Sclerosis
2768	GNA12	True	1	C0338451	Frontotemporal dementia
10020	GNE	False	3	C0338451;C1833662;C4551993	Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Amyotrophic Lateral Sclerosis, Familial
64689	GORASP1	False	1	C0002736	Amyotrophic Lateral Sclerosis
10457	GPNMB	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
2876	GPX1	True	2	C1862939;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Familial
2878	GPX3	False	1	C0002736	Amyotrophic Lateral Sclerosis
2882	GPX7	False	1	C0002736	Amyotrophic Lateral Sclerosis
9402	GRAP2	True	1	C0002736	Amyotrophic Lateral Sclerosis
2890	GRIA1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2891	GRIA2	False	3	C0002736;C0085084;C1862941	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Amyotrophic Lateral Sclerosis, Sporadic
2892	GRIA3	False	5	C0002736;C0338451;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2893	GRIA4	False	1	C0002736	Amyotrophic Lateral Sclerosis
2897	GRIK1	False	2	C0002736;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Familial
2903	GRIN2A	False	1	C0002736	Amyotrophic Lateral Sclerosis
116444	GRIN3B	False	1	C0002736	Amyotrophic Lateral Sclerosis
23426	GRIP1	True	1	C0002736	Amyotrophic Lateral Sclerosis
2911	GRM1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2912	GRM2	False	3	C0002736;C0085084;C1862941	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Amyotrophic Lateral Sclerosis, Sporadic
2913	GRM3	False	1	C0002736	Amyotrophic Lateral Sclerosis
2915	GRM5	False	1	C0002736	Amyotrophic Lateral Sclerosis
2896	GRN	False	12	C0002736;C0085084;C0338451;C0751072;C1839042;C1843792;C1862941;C1865412;C3811918;C4011788;C4021584;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration;Upper motor neuron dysfunction;FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED;Amyotrophic Lateral Sclerosis, Sporadic;Abnormal lower motor neuron morphology;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia;Frontotemporal cerebral atrophy;Motor neuron atrophy
2932	GSK3B	False	3	C0002736;C0338451;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Motor neuron atrophy
2934	GSN	True	1	C4082299	Bulbar palsy
2936	GSR	True	4	C0002736;C0393554;C0543859;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Amyotrophic Lateral Sclerosis, Sporadic
373156	GSTK1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
2944	GSTM1	True	1	C0085084	Motor Neuron Disease
9446	GSTO1	True	1	C0002736	Amyotrophic Lateral Sclerosis
2950	GSTP1	True	5	C0002736;C0030442;C0085084;C0393554;C0543859	Amyotrophic Lateral Sclerosis;Progressive bulbar palsy;Motor Neuron Disease;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form
2952	GSTT1	False	1	C0085084	Motor Neuron Disease
170825	GSX2	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2965	GTF2H1	False	7	C0002736;C0085084;C0338451;C0751072;C1859807;C3811918;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder);GRN-related frontotemporal dementia;Motor neuron atrophy
9567	GTPBP1	True	1	C0002736	Amyotrophic Lateral Sclerosis
3014	H2AX	True	1	C0751072	Frontotemporal Lobar Degeneration
9200	HACD1	False	1	C4024896	Motor neuron atrophy
3030	HADHA	True	1	C0002736	Amyotrophic Lateral Sclerosis
57817	HAMP	False	1	C0002736	Amyotrophic Lateral Sclerosis
9001	HAP1	False	1	C0338451	Frontotemporal dementia
27198	HCAR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3059	HCLS1	True	1	C0002736	Amyotrophic Lateral Sclerosis
3060	HCRT	False	3	C0338451;C0751072;C3811918	Frontotemporal dementia;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
3065	HDAC1	True	2	C0002736;C1862939	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1
79885	HDAC11	False	1	C0002736	Amyotrophic Lateral Sclerosis
3066	HDAC2	True	1	C0002736	Amyotrophic Lateral Sclerosis
9759	HDAC4	False	1	C0002736	Amyotrophic Lateral Sclerosis
10013	HDAC6	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
9734	HDAC9	False	1	C0002736	Amyotrophic Lateral Sclerosis
3280	HES1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3073	HEXA	False	1	C0002736	Amyotrophic Lateral Sclerosis
3074	HEXB	True	2	C0085084;C1839042	Motor Neuron Disease;Upper motor neuron dysfunction
3077	HFE	False	3	C0002736;C0751072;C1862941	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;Amyotrophic Lateral Sclerosis, Sporadic
3082	HGF	False	4	C0002736;C0085084;C1862939;C1862941	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic
3091	HIF1A	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
3098	HK1	True	1	C0002736	Amyotrophic Lateral Sclerosis
3099	HK2	True	1	C0085084	Motor Neuron Disease
3105	HLA-A	True	1	C0085084	Motor Neuron Disease
3106	HLA-B	True	1	C0002736	Amyotrophic Lateral Sclerosis
3123	HLA-DRB1	False	3	C0002736;C0338451;C1833296	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED
3127	HLA-DRB5	False	1	C0002736	Amyotrophic Lateral Sclerosis
3134	HLA-F	False	1	C0002736	Amyotrophic Lateral Sclerosis
3145	HMBS	True	2	C0338451;C0751072	Frontotemporal dementia;Frontotemporal Lobar Degeneration
3146	HMGB1	True	1	C0002736	Amyotrophic Lateral Sclerosis
3162	HMOX1	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
3163	HMOX2	False	1	C0002736	Amyotrophic Lateral Sclerosis
3176	HNMT	False	1	C0002736	Amyotrophic Lateral Sclerosis
3178	HNRNPA1	True	10	C0002736;C0338451;C0751072;C1833662;C1839042;C3715156;C3809469;C3811918;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Upper motor neuron dysfunction;AMYOTROPHIC LATERAL SCLEROSIS 20;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 3;GRN-related frontotemporal dementia;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
3181	HNRNPA2B1	True	7	C0002736;C0085084;C0338451;C0751072;C1833662;C1839042;C3809468	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Upper motor neuron dysfunction;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 2
220988	HNRNPA3	True	5	C0002736;C0085084;C0751072;C1862941;C3811918	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal Lobar Degeneration;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia
3183	HNRNPC	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
9987	HNRNPDL	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
3187	HNRNPH1	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
3188	HNRNPH2	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
3190	HNRNPK	True	1	C0002736	Amyotrophic Lateral Sclerosis
10236	HNRNPR	True	2	C0338451;C0751072	Frontotemporal dementia;Frontotemporal Lobar Degeneration
9456	HOMER1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3236	HOXD10	False	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
3240	HP	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
3248	HPGD	False	1	C0002736	Amyotrophic Lateral Sclerosis
27306	HPGDS	True	1	C0002736	Amyotrophic Lateral Sclerosis
3265	HRAS	False	1	C4522181	Brachial Amyotrophic Diplegia
3272	HRES1	False	4	C0002736;C0085084;C0338451;C0751072	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration
3297	HSF1	False	5	C0002736;C0751072;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
3320	HSP90AA1	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
7190	HSP90B2P	True	1	C0002736	Amyotrophic Lateral Sclerosis
3308	HSPA4	True	3	C0002736;C0338451;C1862939	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;AMYOTROPHIC LATERAL SCLEROSIS 1
3309	HSPA5	True	1	C1833662	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
3312	HSPA8	True	1	C0002736	Amyotrophic Lateral Sclerosis
3315	HSPB1	True	5	C0002736;C0085084;C0749870;C1862939;C3661519	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Upper motor neuron signs;AMYOTROPHIC LATERAL SCLEROSIS 1;Hereditary Motor Neuronopathy
3316	HSPB2	True	3	C0002736;C0085084;C3661519	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Hereditary Motor Neuronopathy
8988	HSPB3	False	3	C0002736;C0085084;C3661519	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Hereditary Motor Neuronopathy
26353	HSPB8	True	4	C0002736;C0085084;C0749870;C3661519	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Upper motor neuron signs;Hereditary Motor Neuronopathy
27429	HTRA2	True	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
3064	HTT	False	3	C0002736;C0338451;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration
3375	IAPP	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
23379	ICE1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3398	ID2	False	1	C0002736	Amyotrophic Lateral Sclerosis
3416	IDE	True	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
3422	IDI1	True	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
91734	IDI2	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
64135	IFIH1	False	1	C4025723	Abnormal upper motor neuron morphology
3439	IFNA1	False	1	C0338451	Frontotemporal dementia
3447	IFNA13	False	1	C0338451	Frontotemporal dementia
3458	IFNG	False	1	C0002736	Amyotrophic Lateral Sclerosis
3459	IFNGR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3475	IFRD1	False	1	C0002736	Amyotrophic Lateral Sclerosis
80173	IFT74	True	1	C0002736	Amyotrophic Lateral Sclerosis
3479	IGF1	False	4	C0002736;C0085084;C0338451;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Motor neuron atrophy
3480	IGF1R	True	1	C0002736	Amyotrophic Lateral Sclerosis
3481	IGF2	True	1	C0002736	Amyotrophic Lateral Sclerosis
3482	IGF2R	True	1	C0002736	Amyotrophic Lateral Sclerosis
3483	IGFALS	False	16	C0002736;C0030442;C0085084;C0338451;C0543859;C0751072;C1833662;C1837728;C1862939;C1862941;C3811918;C3888102;C4011788;C4024896;C4082299;C4551993	Amyotrophic Lateral Sclerosis;Progressive bulbar palsy;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;AMYOTROPHIC LATERAL SCLEROSIS 8 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia;Frontotemporal Dementia With Motor Neuron Disease;Behavioral variant of frontotemporal dementia;Motor neuron atrophy;Bulbar palsy;Amyotrophic Lateral Sclerosis, Familial
3488	IGFBP5	False	1	C0002736	Amyotrophic Lateral Sclerosis
3490	IGFBP7	True	1	C0002736	Amyotrophic Lateral Sclerosis
3502	IGHG3	False	1	C3809468	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 2
3508	IGHMBP2	True	2	C0085084;C4024896	Motor Neuron Disease;Motor neuron atrophy
3586	IL10	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
3592	IL12A	False	1	C0085084	Motor Neuron Disease
3596	IL13	False	1	C0002736	Amyotrophic Lateral Sclerosis
3600	IL15	False	1	C0002736	Amyotrophic Lateral Sclerosis
3605	IL17A	False	3	C0002736;C1862939;C1862941	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic
3606	IL18	False	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
8809	IL18R1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3552	IL1A	False	1	C0002736	Amyotrophic Lateral Sclerosis
3553	IL1B	False	1	C0002736	Amyotrophic Lateral Sclerosis
3558	IL2	False	1	C0002736	Amyotrophic Lateral Sclerosis
51561	IL23A	False	1	C0002736	Amyotrophic Lateral Sclerosis
