ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001650	fibrillar center	3/347	161/18675	0.0186335403726708	1.00282814541679	0.00495895789667254	0.577957520270116	0.924109463248869	0.800972070276275	CC2D1A/CHCHD1/DSN1	3
GO:0009898	cytoplasmic side of plasma membrane	3/347	162/18675	0.0185185185185185	0.996637848222863	-0.00591374097236952	0.582163499876256	0.924109463248869	0.800972070276275	MYH10/MYH9/TRAF3IP2	3
GO:0019897	extrinsic component of plasma membrane	2/347	106/18675	0.0188679245283019	1.01544233592518	0.0219380259930278	0.588948637277194	0.924109463248869	0.800972070276275	DNAJC6/TRAF3IP2	2
GO:0005811	lipid droplet	2/347	107/18675	0.0186915887850467	1.00595222063616	0.00849599450541821	0.594070369231416	0.924109463248869	0.800972070276275	RNF213/SPAST	2
GO:0090533	cation-transporting ATPase complex	1/347	46/18675	0.0217391304347826	1.16996616965293	0.158808048254714	0.578450116166737	0.924109463248869	0.800972070276275	ATP6AP2	1
GO:0098576	lumenal side of membrane	1/347	46/18675	0.0217391304347826	1.16996616965293	0.158808048254714	0.578450116166737	0.924109463248869	0.800972070276275	HLA-B	1
GO:0000152	nuclear ubiquitin ligase complex	1/347	47/18675	0.0212765957446809	1.14507327242627	0.137018465181997	0.586302271928729	0.924109463248869	0.800972070276275	ANAPC1	1
GO:0001772	immunological synapse	1/347	48/18675	0.0208333333333333	1.12121757925072	0.115701941011831	0.594008580262459	0.924109463248869	0.800972070276275	MYH9	1
GO:0009295	nucleoid	1/347	48/18675	0.0208333333333333	1.12121757925072	0.115701941011831	0.594008580262459	0.924109463248869	0.800972070276275	MPG	1
GO:0042645	mitochondrial nucleoid	1/347	48/18675	0.0208333333333333	1.12121757925072	0.115701941011831	0.594008580262459	0.924109463248869	0.800972070276275	MPG	1
GO:0097386	glial cell projection	1/347	48/18675	0.0208333333333333	1.12121757925072	0.115701941011831	0.594008580262459	0.924109463248869	0.800972070276275	APP	1
